Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall,MarketCap
004560,KR7004560009,현대비앤지스틸,ST,3.0,27,11,0,1872
004690,KR7004690004,삼천리,ST,3.0,17,0,0,5725
0046A0,KR70046A0008,TIGER 미국초단기(3개월이하)국채,EF,,0,0,0,912
0046Y0,KR70046Y0000,ACE 미국배당퀄리티,EF,,0,0,0,329
004700,KR7004700001,조광피혁,ST,3.0,27,6,0,4182
004710,KR7004710000,한솔테크닉스,ST,3.0,27,13,0,1701
004720,KR7004720009,팜젠사이언스,ST,3.0,27,9,0,809
004770,KR7004770004,써니전자,ST,3.0,27,13,0,617
0047A0,KR70047A0007,TIGER 차이나테크TOP10,EF,,0,0,0,1026
0047N0,KR70047N0002,PLUS 차이나AI테크TOP10,EF,,0,0,0,83
0047P0,KR70047P0000,RISE 테슬라고정테크100,EF,,0,0,0,794
0047R0,KR70047R0008,RISE 팔란티어고정테크100,EF,,0,0,0,309
004800,KR7004800009,효성,ST,2.0,21,0,0,11366
004830,KR7004830006,덕성,ST,3.0,27,8,0,973
004835,KR7004831004,덕성우,ST,0.0,27,8,0,117
004840,KR7004840005,DRB동일,ST,3.0,27,8,0,1020
004870,KR7004870002,티웨이홀딩스,ST,3.0,27,10,0,746
004890,KR7004890000,동일산업,ST,3.0,27,11,0,1115
0048J0,KR70048J0007,KODEX 미국머니마켓액티브,EF,,0,0,0,2054
0048K0,KR70048K0004,KODEX 차이나휴머노이드로봇,EF,,0,0,0,498
004910,KR7004910006,조광페인트,ST,3.0,27,8,0,714
004920,KR7004920005,씨아이테크,ST,3.0,27,13,0,680
004960,KR7004960001,한신공영,ST,3.0,18,0,0,1021
004970,KR7004970000,신라교역,ST,3.0,0,0,0,1608
004980,KR7004980009,성신양회,ST,3.0,27,10,0,2270
004985,KR7004981007,성신양회우,ST,0.0,27,10,0,90
004990,KR7004990008,롯데지주,ST,2.0,21,0,0,31262
00499K,KR700499K014,롯데지주우,ST,0.0,21,0,0,285
0049K0,KR70049K0003,ACE 미국배당퀄리티채권혼합50,EF,,0,0,0,150
0049M0,KR70049M0001,ACE 미국배당퀄리티+커버드콜액티브,EF,,0,0,0,166
005010,KR7005010004,휴스틸,ST,3.0,27,11,0,2910
005030,KR7005030002,부산주공,ST,3.0,27,15,0,382
005070,KR7005070008,코스모신소재,ST,2.0,27,8,0,10435
005090,KR7005090006,SGC에너지,ST,3.0,17,0,0,3566
0050E0,KR70050E0007,PLUS 미국AI에이전트,EF,,0,0,0,70
005110,KR7005110002,한창,ST,3.0,16,0,0,233
005180,KR7005180005,빙그레,ST,2.0,27,5,0,8084
0051A0,KR70051A0000,KoAct 브로드컴밸류체인액티브,EF,,0,0,0,97
0051G0,KR70051G0004,SOL 미국원자력SMR,EF,,0,0,0,1049
005250,KR7005250006,녹십자홀딩스,ST,2.0,26,0,0,7994
005257,KR7005252002,녹십자홀딩스2우,ST,0.0,26,0,0,372
0052D0,KR70052D0006,TIGER 코리아배당다우존스,EF,,0,0,0,1192
0052S0,KR70052S0009,1Q 미국S&P500미국채혼합50액티브,EF,,0,0,0,170
0052T0,KR70052T0008,1Q 중단기회사채(A-이상)액티브,EF,,0,0,0,250
005300,KR7005300009,롯데칠성,ST,2.0,27,5,0,11051
005305,KR7005301007,롯데칠성우,ST,0.0,27,5,0,562
005320,KR7005320007,온타이드,ST,3.0,16,0,0,340
005360,KR7005360003,모나미,ST,3.0,16,0,0,397
005380,KR7005380001,현대차,ST,1.0,27,15,0,412586
005385,KR7005381009,현대차우,ST,0.0,27,15,0,36388
005387,KR7005382007,현대차2우B,ST,0.0,27,15,0,54998
005389,KR7005383005,현대차3우B,ST,0.0,27,15,0,3623
005390,KR7005390000,신성통상,ST,3.0,16,0,0,5856
0053L0,KR70053L0005,TIGER 차이나휴머노이드로봇,EF,,0,0,0,434
005420,KR7005420005,코스모화학,ST,2.0,27,8,0,5315
005430,KR7005430004,한국공항,ST,3.0,19,0,0,1712
005440,KR7005440003,현대지에프홀딩스,ST,2.0,21,0,0,12924
005490,KR7005490008,POSCO홀딩스,ST,1.0,27,11,0,209616
005500,KR7005500004,삼진제약,ST,3.0,27,9,0,2714
005610,KR7005610001,SPC삼립,ST,3.0,27,5,0,4763
005680,KR7005680004,삼영전자,ST,3.0,27,13,0,2300
005690,KR7005690003,파미셀,ST,2.0,27,9,0,6799
005720,KR7005720008,넥센,ST,3.0,27,8,0,3319
005725,KR7005721006,넥센우,ST,0.0,27,8,0,147
005740,KR7005740006,크라운해태홀딩스,ST,3.0,21,0,0,1192
005745,KR7005741004,크라운해태홀딩스우,ST,0.0,21,0,0,58
005750,KR7005750005,대림바스,ST,3.0,27,10,0,680
0057H0,KR70057H0007,PLUS 미국S&P500미국채혼합50액티브,EF,,0,0,0,80
005800,KR7005800008,신영와코루,ST,3.0,27,6,0,1156
005810,KR7005810007,풍산홀딩스,ST,3.0,21,0,0,6221
005820,KR7005820006,원림,ST,3.0,27,6,0,368
005830,KR7005830005,DB손해보험,ST,1.0,21,25,0,83119
005850,KR7005850003,에스엘,ST,2.0,27,15,0,14515
005870,KR7005870001,휴니드,ST,3.0,27,13,0,1451
005880,KR7005880000,대한해운,ST,2.0,19,0,0,5631
005930,KR7005930003,삼성전자,ST,1.0,27,13,0,3386032
005935,KR7005931001,삼성전자우,ST,0.0,27,13,0,383100
005940,KR7005940002,NH투자증권,ST,1.0,21,24,0,61155
005945,KR7005941000,NH투자증권우,ST,0.0,21,24,0,3091
005950,KR7005950001,이수화학,ST,3.0,27,8,0,1406
005960,KR7005960000,동부건설,ST,3.0,18,0,0,1243
005965,KR7005961008,동부건설우,ST,0.0,18,0,0,44
006040,KR7006040000,동원산업,ST,2.0,21,0,0,18781
006060,KR7006060008,화승인더,ST,3.0,16,0,0,2630
006090,KR7006090005,사조오양,ST,3.0,27,5,0,904
006110,KR7006110001,삼아알미늄,ST,2.0,27,11,0,2671
006120,KR7006120000,SK디스커버리,ST,2.0,21,0,0,9944
006125,KR7006121008,SK디스커버리우,ST,0.0,21,0,0,539
006200,KR7006200000,한국전자홀딩스,ST,3.0,21,0,0,359
006220,KR7006220008,제주은행,ST,3.0,21,0,0,3791
006260,KR7006260004,LS,ST,1.0,21,0,0,59183
006280,KR7006280002,녹십자,ST,2.0,27,9,0,15367
006340,KR7006340004,대원전선,ST,3.0,27,13,0,2350
006345,KR7006341002,대원전선우,ST,0.0,27,13,0,111
006360,KR7006360002,GS건설,ST,2.0,18,0,0,20368
006370,KR7006370001,대구백화점,ST,3.0,16,0,0,773
006380,KR7006380000,카프로,ST,2.0,27,8,0,6185
006390,KR7006390009,한일현대시멘트,ST,3.0,27,10,0,3463
006400,KR7006400006,삼성SDI,ST,1.0,27,13,0,136108
006405,KR7006401004,삼성SDI우,ST,0.0,27,13,0,1627
006490,KR7006490007,인스코비,ST,3.0,20,0,0,2156
0064K0,KR70064K0003,KODEX 금액티브,EF,,0,0,0,0
006570,KR7006570006,대림통상,ST,3.0,27,11,0,417
0065G0,KR70065G0008,KODEX 차이나테크TOP10,EF,,0,0,0,0
006650,KR7006650006,대한유화,ST,2.0,27,8,0,5395
006660,KR7006660005,삼성공조,ST,3.0,27,15,0,1188
0066W0,KR70066W0007,SOL 국제금,EF,,0,0,0,0
006740,KR7006740005,영풍제지,ST,3.0,27,7,0,615
0067V0,KR70067V0007,TIGER 차이나글로벌리더스TOP3+,EF,,0,0,0,0
0067Y0,KR70067Y0004,TIGER 차이나AI소프트웨어,EF,,0,0,0,0
006800,KR7006800007,미래에셋증권,ST,1.0,21,24,0,113321
006805,KR7006801005,미래에셋증권우,ST,0.0,21,24,0,1234
00680K,KR700680K019,미래에셋증권2우B,ST,0.0,21,24,0,11357
006840,KR7006840003,AK홀딩스,ST,3.0,21,0,0,1580
006880,KR7006880009,신송홀딩스,ST,3.0,16,0,0,972
006890,KR7006890008,태경케미컬,ST,3.0,27,8,0,1310
006980,KR7006980007,우성,ST,3.0,27,5,0,550
007070,KR7007070006,GS리테일,ST,2.0,16,0,0,13636
007110,KR7007110000,일신석재,ST,3.0,16,0,0,2095
007120,KR7007120009,미래아이앤지,ST,3.0,29,0,0,294
007160,KR7007160005,사조산업,ST,3.0,27,5,0,3375
007210,KR7007210008,벽산,ST,3.0,27,10,0,1561
007280,KR7007280001,한국특강,ST,3.0,27,11,0,965
007310,KR7007310006,오뚜기,ST,2.0,27,5,0,15790
007340,KR7007340003,DN오토모티브,ST,2.0,27,13,0,13194
007460,KR7007460009,에이프로젠,ST,3.0,27,11,0,2117
007540,KR7007540008,샘표,ST,3.0,21,0,0,1364
007570,KR7007570005,일양약품,ST,3.0,27,9,0,2618
007575,KR7007571003,일양약품우,ST,0.0,27,9,0,65
007590,KR7007590003,동방아그로,ST,3.0,27,8,0,852
007610,KR7007610009,선도전기,ST,3.0,27,13,0,540
007660,KR7007660004,이수페타시스,ST,2.0,27,13,0,32520
007690,KR7007690001,국도화학,ST,3.0,27,8,0,3222
007700,KR7007700008,F&F홀딩스,ST,3.0,21,0,0,6801
007810,KR7007810005,코리아써키트,ST,3.0,27,13,0,2551
007815,KR7007811003,코리아써우,ST,0.0,27,13,0,174
00781K,KR700781K015,코리아써키트2우B,ST,0.0,27,13,0,42
007860,KR7007860000,서연,ST,3.0,21,0,0,2538
007980,KR7007980006,TP,ST,3.0,27,6,0,789
008040,KR7008040008,사조동아원,ST,3.0,27,5,0,1686
008060,KR7008060006,대덕,ST,3.0,21,0,0,2660
00806K,KR700806K010,대덕1우,ST,0.0,21,0,0,101
008110,KR7008110009,대동전자,ST,3.0,27,13,0,1577
008250,KR7008250003,이건산업,ST,3.0,27,7,0,610
008260,KR7008260002,NI스틸,ST,3.0,27,11,0,1105
008350,KR7008350001,남선알미늄,ST,3.0,27,11,0,1597
008355,KR7008351009,남선알미우,ST,0.0,27,11,0,39
008420,KR7008420002,문배철강,ST,3.0,27,11,0,483
008490,KR7008490005,서흥,ST,3.0,27,8,0,2209
008500,KR7008500001,일정실업,ST,3.0,27,6,0,169
008600,KR7008600009,윌비스,ST,3.0,16,0,0,310
008700,KR7008700007,아남전자,ST,3.0,27,13,0,1136
008730,KR7008730004,율촌화학,ST,2.0,27,8,0,7750
008770,KR7008770000,호텔신라,ST,2.0,16,0,0,19702
008775,KR7008771008,호텔신라우,ST,0.0,16,0,0,346
008870,KR7008870008,금비,ST,3.0,27,10,0,593
008930,KR7008930000,한미사이언스,ST,2.0,21,0,0,25852
008970,KR7008970006,동양철관,ST,3.0,27,11,0,2571
009070,KR7009070004,KCTC,ST,3.0,19,0,0,1236
009140,KR7009140005,경인전자,ST,3.0,27,13,0,322
009150,KR7009150004,삼성전기,ST,1.0,27,13,0,94786
009155,KR7009151002,삼성전기우,ST,0.0,27,13,0,1706
009160,KR7009160003,SIMPAC,ST,3.0,27,11,0,3284
009180,KR7009180001,한솔로지스틱스,ST,3.0,19,0,0,653
009190,KR7009190000,대양금속,ST,3.0,27,11,0,753
009200,KR7009200007,무림페이퍼,ST,3.0,27,7,0,902
009240,KR7009240003,한샘,ST,2.0,16,0,0,10484
009270,KR7009270000,신원,ST,3.0,27,6,0,1928
009290,KR7009290008,광동제약,ST,3.0,27,9,0,3029
009310,KR7009310004,참엔지니어링,ST,3.0,27,12,0,225
009320,KR7009320003,아진전자부품,ST,3.0,27,15,0,507
009410,KR7009410002,태영건설,ST,2.0,18,0,0,9187
009415,KR7009411000,태영건설우,ST,0.0,18,0,0,37
009420,KR7009420001,한올바이오파마,ST,2.0,27,9,0,13608
009440,KR7009440009,KC그린홀딩스,ST,3.0,21,0,0,175
009450,KR7009450008,경동나비엔,ST,2.0,27,13,0,10474
009460,KR7009460007,한창제지,ST,3.0,27,7,0,445
009470,KR7009470006,삼화전기,ST,3.0,27,13,0,1855
009540,KR7009540006,HD한국조선해양,ST,1.0,21,0,0,260091
009580,KR7009580002,무림P&P,ST,3.0,27,7,0,1799
009680,KR7009680000,모토닉,ST,3.0,27,15,0,3015
009770,KR7009770009,삼정펄프,ST,3.0,27,7,0,753
009810,KR7009810003,플레이그램,ST,3.0,16,0,0,558
009830,KR7009830001,한화솔루션,ST,1.0,27,8,0,62654
009835,KR7009831009,한화솔루션우,ST,0.0,27,8,0,766
009900,KR7009900002,명신산업,ST,2.0,27,15,0,4302
009970,KR7009970005,영원무역홀딩스,ST,2.0,21,0,0,18453
010040,KR7010040004,한국내화,ST,3.0,27,10,0,1002
010060,KR7010060002,OCI홀딩스,ST,2.0,21,0,0,14807
010100,KR7010100006,한국무브넥스,ST,3.0,27,15,0,1373
010120,KR7010120004,LS ELECTRIC,ST,1.0,27,13,0,85800
010130,KR7010130003,고려아연,ST,1.0,27,11,0,164384
010140,KR7010140002,삼성중공업,ST,1.0,27,15,0,159016
010400,KR7010400000,우진아이엔에스,ST,3.0,18,0,0,218
010420,KR7010420008,한솔PNS,ST,3.0,16,0,0,383
010580,KR7010580009,에스엠벡셀,ST,3.0,27,15,0,1919
010600,KR7010600005,웰바이오텍,ST,3.0,16,0,0,495
010620,KR7010620003,HD현대미포,ST,1.0,27,15,0,75251
010640,KR7010640001,진양폴리,ST,3.0,27,8,0,403
010660,KR7010660009,화천기계,ST,3.0,27,12,0,1122
010690,KR7010690006,화신,ST,3.0,27,15,0,2985
010770,KR7010770006,평화홀딩스,ST,3.0,27,15,0,693
010780,KR7010780005,아이에스동서,ST,2.0,27,10,0,6943
010820,KR7010820009,퍼스텍,ST,3.0,27,11,0,2019
010950,KR7010950004,S-Oil,ST,1.0,27,8,0,71715
010955,KR7010951002,S-Oil우,ST,0.0,27,8,0,1661
010960,KR7010960003,삼호개발,ST,3.0,18,0,0,908
011000,KR7011000007,진원생명과학,ST,3.0,27,9,0,2199
011070,KR7011070000,LG이노텍,ST,1.0,27,13,0,33938
011090,KR7011090008,에넥스,ST,3.0,27,0,0,385
011150,KR7011150000,CJ씨푸드,ST,3.0,27,5,0,1085
011155,KR7011151008,CJ씨푸드1우,ST,0.0,27,5,0,35
011170,KR7011170008,롯데케미칼,ST,2.0,27,8,0,27761
011200,KR7011200003,HMM,ST,1.0,19,0,0,249084
011210,KR7011210002,현대위아,ST,2.0,27,15,0,12509
011230,KR7011230000,삼화전자,ST,3.0,27,13,0,775
011280,KR7011280005,태림포장,ST,3.0,27,7,0,1561
011300,KR7011300001,성안머티리얼스,ST,3.0,27,6,0,760
011330,KR7011330008,유니켐,ST,3.0,27,6,0,1427
011390,KR7011390002,부산산업,ST,3.0,27,10,0,1179
011420,KR7011420007,갤럭시아에스엠,ST,3.0,30,0,0,741
011500,KR7011500006,한농화성,ST,3.0,27,8,0,2309
011690,KR7011690005,와이투솔루션,ST,3.0,27,13,0,1113
011700,KR7011700002,한신기계,ST,3.0,27,12,0,1244
011760,KR7011760006,현대코퍼레이션,ST,3.0,16,0,0,3737
011780,KR7011780004,금호석유화학,ST,2.0,27,8,0,30454
011785,KR7011781002,금호석유화학우,ST,0.0,27,8,0,1705
011790,KR7011790003,SKC,ST,1.0,27,8,0,34232
011810,KR7011810009,STX,ST,3.0,16,0,0,1067
011930,KR7011930005,신성이엔지,ST,3.0,27,13,0,3159
012030,KR7012030003,DB,ST,3.0,29,0,0,2937
012160,KR7012160008,영흥,ST,3.0,27,11,0,532
012170,KR7012170007,아센디오,ST,3.0,30,0,0,425
012200,KR7012200002,계양전기,ST,3.0,27,12,0,392
012205,KR7012201000,계양전기우,ST,0.0,27,12,0,41
012280,KR7012280004,영화금속,ST,3.0,27,15,0,449
012320,KR7012320008,경동인베스트,ST,3.0,21,0,0,1511
012330,KR7012330007,현대모비스,ST,1.0,27,15,0,262074
012450,KR7012450003,한화에어로스페이스,ST,1.0,27,15,0,458773
012510,KR7012510004,더존비즈온,ST,2.0,29,0,0,19080
012610,KR7012610002,경인양행,ST,3.0,27,8,0,1444
012630,KR7012630000,HDC,ST,2.0,21,0,0,13501
012690,KR7012690004,모나리자,ST,3.0,27,7,0,1018
012750,KR7012750006,에스원,ST,2.0,26,0,0,27093
012800,KR7012800009,대창,ST,3.0,27,11,0,1291
013000,KR7013000005,세우글로벌,ST,3.0,16,0,0,349
013360,KR7013360003,일성건설,ST,3.0,18,0,0,1058
013520,KR7013520002,화승코퍼레이션,ST,3.0,27,15,0,1048
013570,KR7013570007,디와이,ST,3.0,21,0,0,1189
013580,KR7013580006,계룡건설,ST,3.0,18,0,0,1951
013700,KR7013700000,까뮤이앤씨,ST,3.0,18,0,0,657
013870,KR7013870001,지엠비코리아,ST,3.0,27,15,0,772
013890,KR7013890009,지누스,ST,2.0,27,0,0,3821
014130,KR7014130009,한익스프레스,ST,3.0,19,0,0,417
014160,KR7014160006,대영포장,ST,3.0,27,7,0,1264
014280,KR7014280002,금강공업,ST,3.0,27,11,0,1347
014285,KR7014281000,금강공업우,ST,0.0,27,11,0,40
014440,KR7014440002,영보화학,ST,3.0,27,8,0,900
014530,KR7014530000,극동유화,ST,3.0,27,8,0,1298
014580,KR7014580005,태경비케이,ST,3.0,27,10,0,1323
014680,KR7014680003,한솔케미칼,ST,2.0,27,8,0,16934
014710,KR7014710008,사조씨푸드,ST,3.0,27,5,0,1349
014790,KR7014790000,HL D&I,ST,3.0,18,0,0,1050
014820,KR7014820005,동원시스템즈,ST,2.0,27,8,0,8653
014825,KR7014821003,동원시스템즈우,ST,0.0,27,8,0,48
014830,KR7014830004,유니드,ST,3.0,27,8,0,5955
014910,KR7014910004,성문전자,ST,3.0,27,13,0,266
014915,KR7014911002,성문전자우,ST,0.0,27,13,0,27
014990,KR7014990006,인디에프,ST,3.0,27,6,0,912
015020,KR7015020001,이스타코,ST,3.0,28,0,0,338
015230,KR7015230006,대창단조,ST,3.0,27,15,0,1685
015260,KR7015260003,에이엔피,ST,3.0,27,13,0,187
015360,KR7015360001,INVENI,ST,3.0,26,0,0,3270
015590,KR7015590003,DKME,ST,3.0,27,12,0,1220
015760,KR7015760002,한국전력,ST,1.0,17,0,0,176861
015860,KR7015860000,일진홀딩스,ST,3.0,21,0,0,2620
015890,KR7015890007,태경산업,ST,3.0,27,8,0,1578
016090,KR7016090003,대현,ST,3.0,27,6,0,858
016360,KR7016360000,삼성증권,ST,1.0,21,24,0,59831
016380,KR7016380008,KG스틸,ST,2.0,27,11,0,6250
016450,KR7016450009,한세예스24홀딩스,ST,3.0,27,6,0,1708
016580,KR7016580003,환인제약,ST,3.0,27,9,0,2228
016590,KR7016590002,신대양제지,ST,3.0,27,7,0,5065
016610,KR7016610008,DB증권,ST,3.0,21,24,0,3523
016710,KR7016710006,대성홀딩스,ST,3.0,26,0,0,1789
016740,KR7016740003,두올,ST,3.0,27,15,0,1033
016800,KR7016800005,퍼시스,ST,3.0,27,0,0,5129
016880,KR7016880007,웅진,ST,3.0,26,0,0,2126
017040,KR7017040007,광명전기,ST,3.0,27,13,0,890
017180,KR7017180001,명문제약,ST,3.0,27,9,0,574
017370,KR7017370008,우신시스템,ST,3.0,27,12,0,1545
017390,KR7017390006,서울가스,ST,3.0,17,0,0,3030
017550,KR7017550005,수산세보틱스,ST,3.0,27,12,0,1163
017670,KR7017670001,SK텔레콤,ST,1.0,20,0,0,118564
017800,KR7017800004,현대엘리베이터,ST,2.0,27,12,0,32759
017810,KR7017810003,풀무원,ST,3.0,27,5,0,4620
017860,KR7017860008,DS단석,ST,3.0,27,8,0,4615
017900,KR7017900002,광전자,ST,3.0,27,13,0,1135
017940,KR7017940008,E1,ST,3.0,16,0,0,5536
017960,KR7017960006,한국카본,ST,2.0,27,11,0,12432
018250,KR7018250001,애경산업,ST,3.0,27,8,0,4241
018260,KR7018260000,삼성에스디에스,ST,1.0,29,0,0,129143
018470,KR7018470005,조일알미늄,ST,3.0,27,11,0,1966
018500,KR7018500009,동원금속,ST,3.0,27,15,0,606
018670,KR7018670000,SK가스,ST,2.0,16,0,0,20848
018880,KR7018880005,한온시스템,ST,2.0,27,12,0,20362
019170,KR7019170000,신풍제약,ST,2.0,27,9,0,5224
019175,KR7019171008,신풍제약우,ST,0.0,27,9,0,605
019180,KR7019180009,티에이치엔,ST,3.0,27,13,0,525
019440,KR7019440007,세아특수강,ST,3.0,27,11,0,1222
019490,KR7019490002,엑시큐어하이트론,ST,3.0,27,13,0,504
019680,KR7019680008,대교,ST,3.0,26,0,0,2079
019685,KR7019681006,대교우B,ST,0.0,26,0,0,261
020000,KR7020000006,한섬,ST,3.0,27,6,0,3778
020120,KR7020120002,키다리스튜디오,ST,3.0,29,0,0,1386
020150,KR7020150009,롯데에너지머티리얼즈,ST,2.0,27,13,0,11625
020560,KR7020560009,아시아나항공,ST,2.0,19,0,0,19507
020760,KR7020760005,일진디스플,ST,3.0,27,13,0,372
021050,KR7021050000,서원,ST,3.0,27,11,0,634
021240,KR7021240007,코웨이,ST,1.0,26,0,0,67954
021820,KR7021820006,세원정공,ST,3.0,27,15,0,1144
022100,KR7022100002,포스코DX,ST,2.0,26,0,0,35120
023000,KR7023000003,삼원강재,ST,3.0,27,15,0,1004
023150,KR7023150006,MH에탄올,ST,3.0,27,5,0,396
023350,KR7023350002,한국종합기술,ST,3.0,26,0,0,604
023450,KR7023450000,동남합성,ST,3.0,27,8,0,1200
023530,KR7023530009,롯데쇼핑,ST,2.0,16,0,0,20763
023590,KR7023590003,다우기술,ST,2.0,29,0,0,14805
023800,KR7023800006,인지컨트롤스,ST,3.0,27,15,0,973
023810,KR7023810005,인팩,ST,3.0,27,15,0,606
023960,KR7023960008,에쓰씨엔지니어링,ST,3.0,18,0,0,455
024070,KR7024070005,WISCOM,ST,3.0,27,8,0,314
024090,KR7024090003,디씨엠,ST,3.0,27,11,0,1558
024110,KR7024110009,기업은행,ST,1.0,21,0,0,136918
024720,KR7024720005,콜마홀딩스,ST,3.0,21,0,0,4345
024890,KR7024890006,대원화성,ST,3.0,27,8,0,379
024900,KR7024900003,디와이덕양,ST,3.0,27,15,0,874
025000,KR7025000001,KPX케미칼,ST,3.0,27,8,0,2318
025530,KR7025530007,SJM홀딩스,ST,3.0,16,0,0,555
025540,KR7025540006,한국단자,ST,2.0,27,13,0,6524
025560,KR7025560004,미래산업,ST,3.0,27,14,0,465
025620,KR7025620006,제이준코스메틱,ST,3.0,27,8,0,387
025750,KR7025750001,한솔홈데코,ST,3.0,27,7,0,588
025820,KR7025820002,이구산업,ST,3.0,27,11,0,1588
025860,KR7025860008,남해화학,ST,3.0,27,8,0,4009
025890,KR7025890005,한국주강,ST,3.0,27,12,0,212
026890,KR7026890004,스틱인베스트먼트,ST,3.0,21,0,0,4547
026940,KR7026940007,부국철강,ST,3.0,27,11,0,465
026960,KR7026960005,동서,ST,2.0,16,0,0,26520
027410,KR7027410000,BGF,ST,3.0,21,0,0,4134
027740,KR7027740000,마니커,ST,3.0,27,5,0,576
027970,KR7027970003,한국제지,ST,3.0,27,7,0,1565
028050,KR7028050003,삼성E&A,ST,1.0,26,0,0,46158
028100,KR7028100006,동아지질,ST,3.0,18,0,0,2296
028260,KR7028260008,삼성물산,ST,1.0,16,0,0,292699
02826K,KR702826K016,삼성물산우B,ST,0.0,16,0,0,1875
028670,KR7028670008,팬오션,ST,2.0,19,0,0,21650
029460,KR7029460003,케이씨,ST,3.0,27,14,0,3195
029530,KR7029530003,신도리코,ST,3.0,27,13,0,4979
029780,KR7029780004,삼성카드,ST,1.0,21,0,0,58508
030000,KR7030000004,제일기획,ST,2.0,26,0,0,23353
030190,KR7030190003,NICE평가정보,ST,2.0,29,0,0,8396
030200,KR7030200000,KT,ST,1.0,20,0,0,133823
030210,KR7030210009,다올투자증권,ST,3.0,21,24,0,2290
030610,KR7030610000,교보증권,ST,2.0,21,24,0,9550
030720,KR7030720007,동원수산,ST,3.0,0,0,0,281
031210,KR7031210008,서울보증보험,ST,0.0,21,25,0,28522
031430,KR7031430002,신세계인터내셔날,ST,3.0,16,0,0,3820
031440,KR7031440001,신세계푸드,ST,3.0,26,0,0,1376
031820,KR7031820004,아이티센씨티에스,ST,3.0,29,0,0,837
032350,KR7032350001,롯데관광개발,ST,2.0,26,0,0,11008
032560,KR7032560005,황금에스티,ST,3.0,27,11,0,1018
032640,KR7032640005,LG유플러스,ST,1.0,20,0,0,57501
032830,KR7032830002,삼성생명,ST,1.0,21,25,0,255800
033180,KR7033180001,KH 필룩스,ST,3.0,27,13,0,1381
033240,KR7033240003,자화전자,ST,3.0,27,13,0,3237
033250,KR7033250002,체시스,ST,3.0,27,15,0,362
033270,KR7033270000,유나이티드제약,ST,3.0,27,9,0,3364
033530,KR7033530007,SJG세종,ST,3.0,27,15,0,1268
033780,KR7033780008,KT&G,ST,1.0,27,5,0,150136
033920,KR7033920000,무학,ST,3.0,27,5,0,2319
034020,KR7034020008,두산에너빌리티,ST,1.0,27,12,0,381774
034120,KR7034120006,SBS,ST,3.0,30,0,0,4990
034220,KR7034220004,LG디스플레이,ST,1.0,27,13,0,43950
034230,KR7034230003,파라다이스,ST,2.0,30,0,0,12591
034310,KR7034310003,NICE,ST,3.0,26,0,0,4715
034590,KR7034590000,인천도시가스,ST,3.0,17,0,0,1119
034730,KR7034730002,SK,ST,1.0,21,0,0,145730
03473K,KR703473K016,SK우,ST,0.0,21,0,0,943
034830,KR7034830000,한국토지신탁,ST,3.0,21,0,0,3163
035000,KR7035000009,HS애드,ST,3.0,26,0,0,1288
035150,KR7035150002,백산,ST,3.0,27,8,0,3085
035250,KR7035250000,강원랜드,ST,1.0,30,0,0,37418
035420,KR7035420009,NAVER,ST,1.0,29,0,0,331925
035510,KR7035510007,신세계 I&C,ST,3.0,29,0,0,2108
035720,KR7035720002,카카오,ST,1.0,29,0,0,235019
036420,KR7036420008,콘텐트리중앙,ST,3.0,30,0,0,2351
036460,KR7036460004,한국가스공사,ST,2.0,17,0,0,35955
036530,KR7036530004,SNT홀딩스,ST,3.0,21,0,0,9227
036570,KR7036570000,엔씨소프트,ST,1.0,29,0,0,36818
036580,KR7036580009,팜스코,ST,3.0,27,5,0,986
037270,KR7037270006,YG PLUS,ST,3.0,29,0,0,4452
